time,power,power_factor
2025-10-31T10:52:30.096346,105.0,0.9
2025-10-31T10:51:30.096352,105.1,0.91
2025-10-31T10:50:30.096358,105.2,0.92
2025-10-31T10:49:30.096363,105.3,0.93
2025-10-31T10:48:30.096370,105.4,0.9400000000000001
2025-10-31T10:47:30.096377,105.5,0.9500000000000001
2025-10-31T10:46:30.096384,105.6,0.96
2025-10-31T10:45:30.096390,105.7,0.97
2025-10-31T10:44:30.096396,105.8,0.98
2025-10-31T10:43:30.096402,105.9,0.99
2025-10-31T10:42:30.096408,106.0,0.9
2025-10-31T10:41:30.096413,106.1,0.91
2025-10-31T10:40:30.096419,106.2,0.92
2025-10-31T10:39:30.096425,106.3,0.93
2025-10-31T10:38:30.096431,106.4,0.9400000000000001
2025-10-31T10:37:30.096438,106.5,0.9500000000000001
2025-10-31T10:36:30.096445,106.6,0.96
2025-10-31T10:35:30.096451,106.7,0.97
2025-10-31T10:34:30.096457,106.8,0.98
2025-10-31T10:33:30.096463,106.9,0.99
2025-10-31T10:32:30.096468,107.0,0.9
2025-10-31T10:31:30.096474,107.1,0.91
2025-10-31T10:30:30.096480,107.2,0.92
2025-10-31T10:29:30.096486,107.3,0.93
2025-10-31T10:28:30.096492,107.4,0.9400000000000001
2025-10-31T10:27:30.096499,107.5,0.9500000000000001
2025-10-31T10:26:30.096505,107.6,0.96
2025-10-31T10:25:30.096511,107.7,0.97
2025-10-31T10:24:30.096517,107.8,0.98
2025-10-31T10:23:30.096523,107.9,0.99
2025-10-31T10:22:30.096529,108.0,0.9
2025-10-31T10:21:30.096535,108.1,0.91
2025-10-31T10:20:30.096541,108.2,0.92
2025-10-31T10:19:30.096547,108.3,0.93
2025-10-31T10:18:30.096553,108.4,0.9400000000000001
2025-10-31T10:17:30.096559,108.5,0.9500000000000001
2025-10-31T10:16:30.096566,108.6,0.96
2025-10-31T10:15:30.096572,108.7,0.97
2025-10-31T10:14:30.096578,108.8,0.98
2025-10-31T10:13:30.096584,108.9,0.99
2025-10-31T10:12:30.096590,109.0,0.9
2025-10-31T10:11:30.096596,109.1,0.91
2025-10-31T10:10:30.096602,109.2,0.92
2025-10-31T10:09:30.096608,109.3,0.93
2025-10-31T10:08:30.096618,109.4,0.9400000000000001
2025-10-31T10:07:30.096626,109.5,0.9500000000000001
2025-10-31T10:06:30.096633,109.6,0.96
2025-10-31T10:05:30.096639,109.7,0.97
2025-10-31T10:04:30.096645,109.8,0.98
2025-10-31T10:03:30.096650,109.9,0.99
2025-10-31T10:02:30.096656,110.0,0.9
2025-10-31T10:01:30.096662,110.1,0.91
2025-10-31T10:00:30.096689,110.2,0.92
2025-10-31T09:59:30.096697,110.3,0.93
2025-10-31T09:58:30.096703,110.4,0.9400000000000001
2025-10-31T09:57:30.096710,110.5,0.9500000000000001
2025-10-31T09:56:30.096717,110.6,0.96
2025-10-31T09:55:30.096723,110.7,0.97
2025-10-31T09:54:30.096729,110.8,0.98
2025-10-31T09:53:30.096735,110.9,0.99
2025-10-31T09:52:30.096741,111.0,0.9
2025-10-31T09:51:30.096747,111.1,0.91
2025-10-31T09:50:30.096753,111.2,0.92
2025-10-31T09:49:30.096758,111.3,0.93
2025-10-31T09:48:30.096764,111.4,0.9400000000000001
2025-10-31T09:47:30.096771,111.5,0.9500000000000001
2025-10-31T09:46:30.096778,111.6,0.96
2025-10-31T09:45:30.096784,111.7,0.97
2025-10-31T09:44:30.096790,111.8,0.98
2025-10-31T09:43:30.096796,111.9,0.99
2025-10-31T09:42:30.096802,112.0,0.9
2025-10-31T09:41:30.096808,112.1,0.91
2025-10-31T09:40:30.096814,112.2,0.92
2025-10-31T09:39:30.096820,112.3,0.93
2025-10-31T09:38:30.096826,112.4,0.9400000000000001
2025-10-31T09:37:30.096833,112.5,0.9500000000000001
2025-10-31T09:36:30.096839,112.6,0.96
2025-10-31T09:35:30.096845,112.7,0.97
2025-10-31T09:34:30.096851,112.8,0.98
2025-10-31T09:33:30.096857,112.9,0.99
2025-10-31T09:32:30.096863,113.0,0.9
2025-10-31T09:31:30.096869,113.1,0.91
2025-10-31T09:30:30.096875,113.2,0.92
2025-10-31T09:29:30.096881,113.3,0.93
2025-10-31T09:28:30.096887,113.4,0.9400000000000001
2025-10-31T09:27:30.096894,113.5,0.9500000000000001
2025-10-31T09:26:30.096900,113.6,0.96
2025-10-31T09:25:30.096906,113.7,0.97
2025-10-31T09:24:30.096912,113.8,0.98
2025-10-31T09:23:30.096918,113.9,0.99
2025-10-31T09:22:30.096924,114.0,0.9
2025-10-31T09:21:30.096930,114.1,0.91
2025-10-31T09:20:30.096936,114.2,0.92
2025-10-31T09:19:30.096942,114.3,0.93
2025-10-31T09:18:30.096948,114.4,0.9400000000000001
2025-10-31T09:17:30.096955,114.5,0.9500000000000001
2025-10-31T09:16:30.096962,114.6,0.96
2025-10-31T09:15:30.096968,114.7,0.97
2025-10-31T09:14:30.096973,114.8,0.98
2025-10-31T09:13:30.096979,114.9,0.99
2025-10-31T09:12:30.096985,115.0,0.9
2025-10-31T09:11:30.096991,115.1,0.91
2025-10-31T09:10:30.096997,115.2,0.92
2025-10-31T09:09:30.097003,115.3,0.93
2025-10-31T09:08:30.097009,115.4,0.9400000000000001
2025-10-31T09:07:30.097016,115.5,0.9500000000000001
2025-10-31T09:06:30.097023,115.6,0.96
2025-10-31T09:05:30.097029,115.7,0.97
2025-10-31T09:04:30.097035,115.8,0.98
2025-10-31T09:03:30.097040,115.9,0.99
2025-10-31T09:02:30.097046,116.0,0.9
2025-10-31T09:01:30.097052,116.1,0.91
2025-10-31T09:00:30.097058,116.2,0.92
2025-10-31T08:59:30.097064,116.3,0.93
2025-10-31T08:58:30.097070,116.4,0.9400000000000001
2025-10-31T08:57:30.097077,116.5,0.9500000000000001
2025-10-31T08:56:30.097084,116.6,0.96
2025-10-31T08:55:30.097090,116.7,0.97
2025-10-31T08:54:30.097096,116.8,0.98
2025-10-31T08:53:30.097102,116.9,0.99
2025-10-31T08:52:30.097108,117.0,0.9
2025-10-31T08:51:30.097113,117.1,0.91
2025-10-31T08:50:30.097119,117.2,0.92
2025-10-31T08:49:30.097125,117.3,0.93
2025-10-31T08:48:30.097131,117.4,0.9400000000000001
2025-10-31T08:47:30.097138,117.5,0.9500000000000001
2025-10-31T08:46:30.097145,117.6,0.96
2025-10-31T08:45:30.097151,117.7,0.97
2025-10-31T08:44:30.097157,117.8,0.98
2025-10-31T08:43:30.097163,117.9,0.99
2025-10-31T08:42:30.097169,118.0,0.9
2025-10-31T08:41:30.097175,118.1,0.91
2025-10-31T08:40:30.097181,118.2,0.92
2025-10-31T08:39:30.097187,118.3,0.93
2025-10-31T08:38:30.097193,118.4,0.9400000000000001
2025-10-31T08:37:30.097200,118.5,0.9500000000000001
2025-10-31T08:36:30.097207,118.6,0.96
2025-10-31T08:35:30.097213,118.7,0.97
2025-10-31T08:34:30.097219,118.8,0.98
2025-10-31T08:33:30.097225,118.9,0.99
2025-10-31T08:32:30.097231,119.0,0.9
2025-10-31T08:31:30.097236,119.1,0.91
2025-10-31T08:30:30.097242,119.2,0.92
2025-10-31T08:29:30.097248,119.3,0.93
2025-10-31T08:28:30.097254,119.4,0.9400000000000001
2025-10-31T08:27:30.097284,119.5,0.9500000000000001
2025-10-31T08:26:30.097299,119.6,0.96
2025-10-31T08:25:30.097309,119.7,0.97
2025-10-31T08:24:30.097317,119.8,0.98
2025-10-31T08:23:30.097324,119.9,0.99
2025-10-31T08:22:30.097330,120.0,0.9
2025-10-31T08:21:30.097336,120.1,0.91
2025-10-31T08:20:30.097342,120.2,0.92
2025-10-31T08:19:30.097347,120.3,0.93
2025-10-31T08:18:30.097353,120.4,0.9400000000000001
2025-10-31T08:17:30.097360,120.5,0.9500000000000001
2025-10-31T08:16:30.097367,120.6,0.96
2025-10-31T08:15:30.097373,120.7,0.97
2025-10-31T08:14:30.097379,120.8,0.98
2025-10-31T08:13:30.097385,120.9,0.99
2025-10-31T08:12:30.097391,121.0,0.9
2025-10-31T08:11:30.097397,121.1,0.91
2025-10-31T08:10:30.097403,121.2,0.92
2025-10-31T08:09:30.097409,121.3,0.93
2025-10-31T08:08:30.097415,121.4,0.9400000000000001
2025-10-31T08:07:30.097422,121.5,0.9500000000000001
2025-10-31T08:06:30.097429,121.6,0.96
2025-10-31T08:05:30.097435,121.7,0.97
2025-10-31T08:04:30.097442,121.8,0.98
2025-10-31T08:03:30.097448,121.9,0.99
2025-10-31T08:02:30.097454,122.0,0.9
2025-10-31T08:01:30.097459,122.1,0.91
2025-10-31T08:00:30.097465,122.2,0.92
2025-10-31T07:59:30.097471,122.3,0.93
2025-10-31T07:58:30.097477,122.4,0.9400000000000001
2025-10-31T07:57:30.097484,122.5,0.9500000000000001
2025-10-31T07:56:30.097491,122.6,0.96
2025-10-31T07:55:30.097497,122.7,0.97
2025-10-31T07:54:30.097503,122.8,0.98
2025-10-31T07:53:30.097509,122.9,0.99
2025-10-31T07:52:30.097515,123.0,0.9
2025-10-31T07:51:30.097521,123.1,0.91
2025-10-31T07:50:30.097527,123.2,0.92
2025-10-31T07:49:30.097533,123.3,0.93
2025-10-31T07:48:30.097539,123.4,0.9400000000000001
2025-10-31T07:47:30.097546,123.5,0.9500000000000001
2025-10-31T07:46:30.097553,123.6,0.96
2025-10-31T07:45:30.097559,123.7,0.97
2025-10-31T07:44:30.097565,123.8,0.98
2025-10-31T07:43:30.097571,123.9,0.99
2025-10-31T07:42:30.097577,124.0,0.9
2025-10-31T07:41:30.097583,124.1,0.91
2025-10-31T07:40:30.097589,124.2,0.92
2025-10-31T07:39:30.097595,124.3,0.93
2025-10-31T07:38:30.097601,124.4,0.9400000000000001
2025-10-31T07:37:30.097608,124.5,0.9500000000000001
2025-10-31T07:36:30.097620,124.6,0.96
2025-10-31T07:35:30.097626,124.7,0.97
2025-10-31T07:34:30.097632,124.8,0.98
2025-10-31T07:33:30.097638,124.9,0.99
2025-10-31T07:32:30.097644,125.0,0.9
2025-10-31T07:31:30.097650,125.1,0.91
2025-10-31T07:30:30.097656,125.2,0.92
2025-10-31T07:29:30.097662,125.3,0.93
2025-10-31T07:28:30.097668,125.4,0.9400000000000001
2025-10-31T07:27:30.097675,125.5,0.9500000000000001
2025-10-31T07:26:30.097682,125.6,0.96
2025-10-31T07:25:30.097688,125.7,0.97
2025-10-31T07:24:30.097694,125.8,0.98
2025-10-31T07:23:30.097700,125.9,0.99
2025-10-31T07:22:30.097706,126.0,0.9
2025-10-31T07:21:30.097712,126.1,0.91
2025-10-31T07:20:30.097718,126.2,0.92
2025-10-31T07:19:30.097724,126.3,0.93
2025-10-31T07:18:30.097730,126.4,0.9400000000000001
2025-10-31T07:17:30.097737,126.5,0.9500000000000001
2025-10-31T07:16:30.097744,126.6,0.96
2025-10-31T07:15:30.097750,126.7,0.97
2025-10-31T07:14:30.097756,126.8,0.98
2025-10-31T07:13:30.097762,126.9,0.99
2025-10-31T07:12:30.097768,127.0,0.9
2025-10-31T07:11:30.097774,127.1,0.91
2025-10-31T07:10:30.097780,127.2,0.92
2025-10-31T07:09:30.097786,127.3,0.93
2025-10-31T07:08:30.097792,127.4,0.9400000000000001
2025-10-31T07:07:30.097799,127.5,0.9500000000000001
2025-10-31T07:06:30.097806,127.6,0.96
2025-10-31T07:05:30.097812,127.7,0.97
2025-10-31T07:04:30.097818,127.8,0.98
2025-10-31T07:03:30.097824,127.9,0.99
2025-10-31T07:02:30.097830,128.0,0.9
2025-10-31T07:01:30.097836,128.1,0.91
2025-10-31T07:00:30.097842,128.2,0.92
2025-10-31T06:59:30.097848,128.3,0.93
2025-10-31T06:58:30.097854,128.4,0.9400000000000001
2025-10-31T06:57:30.097861,128.5,0.9500000000000001
2025-10-31T06:56:30.097868,128.6,0.96
2025-10-31T06:55:30.097874,128.7,0.97
2025-10-31T06:54:30.097880,128.8,0.98
2025-10-31T06:53:30.097886,128.9,0.99
2025-10-31T06:52:30.097892,129.0,0.9
2025-10-31T06:51:30.097898,129.1,0.91
2025-10-31T06:50:30.097904,129.2,0.92
2025-10-31T06:49:30.097910,129.3,0.93
2025-10-31T06:48:30.097916,129.4,0.9400000000000001
2025-10-31T06:47:30.097923,129.5,0.9500000000000001
2025-10-31T06:46:30.097930,129.6,0.96
2025-10-31T06:45:30.097936,129.7,0.97
2025-10-31T06:44:30.097942,129.8,0.98
2025-10-31T06:43:30.097965,129.9,0.99
2025-10-31T06:42:30.097973,130.0,0.9
2025-10-31T06:41:30.097979,130.1,0.91
2025-10-31T06:40:30.097985,130.2,0.92
2025-10-31T06:39:30.097991,130.3,0.93
2025-10-31T06:38:30.097997,130.4,0.9400000000000001
2025-10-31T06:37:30.098004,130.5,0.9500000000000001
2025-10-31T06:36:30.098011,130.6,0.96
2025-10-31T06:35:30.098017,130.7,0.97
2025-10-31T06:34:30.098023,130.8,0.98
2025-10-31T06:33:30.098029,130.9,0.99
2025-10-31T06:32:30.098035,131.0,0.9
2025-10-31T06:31:30.098041,131.1,0.91
2025-10-31T06:30:30.098047,131.2,0.92
2025-10-31T06:29:30.098053,131.3,0.93
2025-10-31T06:28:30.098059,131.4,0.9400000000000001
2025-10-31T06:27:30.098066,131.5,0.9500000000000001
2025-10-31T06:26:30.098073,131.6,0.96
2025-10-31T06:25:30.098079,131.7,0.97
2025-10-31T06:24:30.098085,131.8,0.98
2025-10-31T06:23:30.098091,131.9,0.99
2025-10-31T06:22:30.098097,132.0,0.9
2025-10-31T06:21:30.098103,132.1,0.91
2025-10-31T06:20:30.098109,132.2,0.92
2025-10-31T06:19:30.098115,132.3,0.93
2025-10-31T06:18:30.098121,132.4,0.9400000000000001
2025-10-31T06:17:30.098128,132.5,0.9500000000000001
2025-10-31T06:16:30.098135,132.6,0.96
2025-10-31T06:15:30.098141,132.7,0.97
2025-10-31T06:14:30.098147,132.8,0.98
2025-10-31T06:13:30.098153,132.9,0.99
2025-10-31T06:12:30.098159,133.0,0.9
2025-10-31T06:11:30.098165,133.1,0.91
2025-10-31T06:10:30.098171,133.2,0.92
2025-10-31T06:09:30.098177,133.3,0.93
2025-10-31T06:08:30.098183,133.4,0.9400000000000001
2025-10-31T06:07:30.098190,133.5,0.9500000000000001
2025-10-31T06:06:30.098197,133.6,0.96
2025-10-31T06:05:30.098203,133.7,0.97
2025-10-31T06:04:30.098209,133.8,0.98
2025-10-31T06:03:30.098215,133.9,0.99
2025-10-31T06:02:30.098221,134.0,0.9
2025-10-31T06:01:30.098227,134.1,0.91
2025-10-31T06:00:30.098233,134.2,0.92
2025-10-31T05:59:30.098239,134.3,0.93
2025-10-31T05:58:30.098245,134.4,0.9400000000000001
2025-10-31T05:57:30.098252,134.5,0.9500000000000001
2025-10-31T05:56:30.098283,134.6,0.96
2025-10-31T05:55:30.098298,134.7,0.97
2025-10-31T05:54:30.098307,134.8,0.98
2025-10-31T05:53:30.098314,134.9,0.99
2025-10-31T05:52:30.098321,135.0,0.9
2025-10-31T05:51:30.098327,135.1,0.91
2025-10-31T05:50:30.098333,135.2,0.92
2025-10-31T05:49:30.098339,135.3,0.93
2025-10-31T05:48:30.098345,135.4,0.9400000000000001
2025-10-31T05:47:30.098352,135.5,0.9500000000000001
2025-10-31T05:46:30.098359,135.6,0.96
2025-10-31T05:45:30.098365,135.7,0.97
2025-10-31T05:44:30.098371,135.8,0.98
2025-10-31T05:43:30.098377,135.9,0.99
2025-10-31T05:42:30.098383,136.0,0.9
2025-10-31T05:41:30.098389,136.1,0.91
2025-10-31T05:40:30.098395,136.2,0.92
2025-10-31T05:39:30.098401,136.3,0.93
2025-10-31T05:38:30.098407,136.4,0.9400000000000001
2025-10-31T05:37:30.098414,136.5,0.9500000000000001
2025-10-31T05:36:30.098421,136.6,0.96
2025-10-31T05:35:30.098427,136.7,0.97
2025-10-31T05:34:30.098434,136.8,0.98
2025-10-31T05:33:30.098440,136.9,0.99
2025-10-31T05:32:30.098446,137.0,0.9
2025-10-31T05:31:30.098451,137.1,0.91
2025-10-31T05:30:30.098457,137.2,0.92
2025-10-31T05:29:30.098463,137.3,0.93
2025-10-31T05:28:30.098470,137.4,0.9400000000000001
2025-10-31T05:27:30.098477,137.5,0.9500000000000001
2025-10-31T05:26:30.098484,137.6,0.96
2025-10-31T05:25:30.098491,137.7,0.97
2025-10-31T05:24:30.098497,137.8,0.98
2025-10-31T05:23:30.098503,137.9,0.99
2025-10-31T05:22:30.098509,138.0,0.9
2025-10-31T05:21:30.098514,138.1,0.91
2025-10-31T05:20:30.098521,138.2,0.92
2025-10-31T05:19:30.098527,138.3,0.93
2025-10-31T05:18:30.098533,138.4,0.9400000000000001
2025-10-31T05:17:30.098540,138.5,0.9500000000000001
2025-10-31T05:16:30.098547,138.6,0.96
2025-10-31T05:15:30.098553,138.7,0.97
2025-10-31T05:14:30.098559,138.8,0.98
2025-10-31T05:13:30.098565,138.9,0.99
2025-10-31T05:12:30.098571,139.0,0.9
2025-10-31T05:11:30.098577,139.1,0.91
2025-10-31T05:10:30.098583,139.2,0.92
2025-10-31T05:09:30.098589,139.3,0.93
2025-10-31T05:08:30.098595,139.4,0.9400000000000001
2025-10-31T05:07:30.098602,139.5,0.9500000000000001
2025-10-31T05:06:30.098609,139.6,0.96
2025-10-31T05:05:30.098620,139.7,0.97
2025-10-31T05:04:30.098627,139.8,0.98
2025-10-31T05:03:30.098633,139.9,0.99
2025-10-31T05:02:30.098639,140.0,0.9
2025-10-31T05:01:30.098644,140.1,0.91
2025-10-31T05:00:30.098650,140.2,0.92
2025-10-31T04:59:30.098656,140.3,0.93
2025-10-31T04:58:30.098662,140.4,0.9400000000000001
2025-10-31T04:57:30.098670,140.5,0.9500000000000001
2025-10-31T04:56:30.098677,140.6,0.96
2025-10-31T04:55:30.098683,140.7,0.97
2025-10-31T04:54:30.098689,140.8,0.98
2025-10-31T04:53:30.098695,140.9,0.99
2025-10-31T04:52:30.098701,141.0,0.9
2025-10-31T04:51:30.098707,141.1,0.91
2025-10-31T04:50:30.098713,141.2,0.92
2025-10-31T04:49:30.098719,141.3,0.93
2025-10-31T04:48:30.098725,141.4,0.9400000000000001
2025-10-31T04:47:30.098732,141.5,0.9500000000000001
2025-10-31T04:46:30.098739,141.6,0.96
2025-10-31T04:45:30.098745,141.7,0.97
2025-10-31T04:44:30.098751,141.8,0.98
2025-10-31T04:43:30.098757,141.9,0.99
2025-10-31T04:42:30.098763,142.0,0.9
2025-10-31T04:41:30.098768,142.1,0.91
2025-10-31T04:40:30.098775,142.2,0.92
2025-10-31T04:39:30.098781,142.3,0.93
2025-10-31T04:38:30.098787,142.4,0.9400000000000001
2025-10-31T04:37:30.098794,142.5,0.9500000000000001
2025-10-31T04:36:30.098801,142.6,0.96
2025-10-31T04:35:30.098807,142.7,0.97
2025-10-31T04:34:30.098813,142.8,0.98
2025-10-31T04:33:30.098819,142.9,0.99
2025-10-31T04:32:30.098825,143.0,0.9
2025-10-31T04:31:30.098831,143.1,0.91
2025-10-31T04:30:30.098837,143.2,0.92
2025-10-31T04:29:30.098843,143.3,0.93
2025-10-31T04:28:30.098849,143.4,0.9400000000000001
2025-10-31T04:27:30.098856,143.5,0.9500000000000001
2025-10-31T04:26:30.098863,143.6,0.96
2025-10-31T04:25:30.098869,143.7,0.97
2025-10-31T04:24:30.098875,143.8,0.98
2025-10-31T04:23:30.098881,143.9,0.99
2025-10-31T04:22:30.098887,144.0,0.9
2025-10-31T04:21:30.098893,144.1,0.91
2025-10-31T04:20:30.098899,144.2,0.92
2025-10-31T04:19:30.098905,144.3,0.93
2025-10-31T04:18:30.098911,144.4,0.9400000000000001
2025-10-31T04:17:30.098918,144.5,0.9500000000000001
2025-10-31T04:16:30.098925,144.6,0.96
2025-10-31T04:15:30.098931,144.7,0.97
2025-10-31T04:14:30.098937,144.8,0.98
2025-10-31T04:13:30.098943,144.9,0.99
2025-10-31T04:12:30.098949,145.0,0.9
2025-10-31T04:11:30.098955,145.1,0.91
2025-10-31T04:10:30.098961,145.2,0.92
2025-10-31T04:09:30.098967,145.3,0.93
2025-10-31T04:08:30.098973,145.4,0.9400000000000001
2025-10-31T04:07:30.098980,145.5,0.9500000000000001
2025-10-31T04:06:30.098987,145.6,0.96
2025-10-31T04:05:30.098993,145.7,0.97
2025-10-31T04:04:30.098999,145.8,0.98
2025-10-31T04:03:30.099005,145.9,0.99
2025-10-31T04:02:30.099011,146.0,0.9
2025-10-31T04:01:30.099017,146.1,0.91
2025-10-31T04:00:30.099023,146.2,0.92
2025-10-31T03:59:30.099029,146.3,0.93
2025-10-31T03:58:30.099035,146.4,0.9400000000000001
2025-10-31T03:57:30.099042,146.5,0.9500000000000001
2025-10-31T03:56:30.099049,146.6,0.96
2025-10-31T03:55:30.099055,146.7,0.97
2025-10-31T03:54:30.099061,146.8,0.98
2025-10-31T03:53:30.099067,146.9,0.99
2025-10-31T03:52:30.099073,147.0,0.9
2025-10-31T03:51:30.099078,147.1,0.91
2025-10-31T03:50:30.099085,147.2,0.92
2025-10-31T03:49:30.099091,147.3,0.93
2025-10-31T03:48:30.099097,147.4,0.9400000000000001
2025-10-31T03:47:30.099104,147.5,0.9500000000000001
2025-10-31T03:46:30.099110,147.6,0.96
2025-10-31T03:45:30.099117,147.7,0.97
2025-10-31T03:44:30.099122,147.8,0.98
2025-10-31T03:43:30.099128,147.9,0.99
2025-10-31T03:42:30.099134,148.0,0.9
2025-10-31T03:41:30.099140,148.1,0.91
2025-10-31T03:40:30.099146,148.2,0.92
2025-10-31T03:39:30.099152,148.3,0.93
2025-10-31T03:38:30.099158,148.4,0.9400000000000001
2025-10-31T03:37:30.099165,148.5,0.9500000000000001
2025-10-31T03:36:30.099172,148.6,0.96
2025-10-31T03:35:30.099178,148.7,0.97
2025-10-31T03:34:30.099184,148.8,0.98
2025-10-31T03:33:30.099190,148.9,0.99
2025-10-31T03:32:30.099196,149.0,0.9
2025-10-31T03:31:30.099201,149.1,0.91
2025-10-31T03:30:30.099207,149.2,0.92
2025-10-31T03:29:30.099213,149.3,0.93
2025-10-31T03:28:30.099219,149.4,0.9400000000000001
2025-10-31T03:27:30.099226,149.5,0.9500000000000001
2025-10-31T03:26:30.099251,149.6,0.96
2025-10-31T03:25:30.099277,149.7,0.97
2025-10-31T03:24:30.099293,149.8,0.98
2025-10-31T03:23:30.099302,149.9,0.99
2025-10-31T03:22:30.099309,150.0,0.9
2025-10-31T03:21:30.099314,150.1,0.91
2025-10-31T03:20:30.099320,150.2,0.92
2025-10-31T03:19:30.099326,150.3,0.93
2025-10-31T03:18:30.099332,150.4,0.9400000000000001
2025-10-31T03:17:30.099339,150.5,0.9500000000000001
2025-10-31T03:16:30.099346,150.6,0.96
2025-10-31T03:15:30.099352,150.7,0.97
2025-10-31T03:14:30.099358,150.8,0.98
2025-10-31T03:13:30.099364,150.9,0.99
2025-10-31T03:12:30.099370,151.0,0.9
2025-10-31T03:11:30.099376,151.1,0.91
2025-10-31T03:10:30.099382,151.2,0.92
2025-10-31T03:09:30.099388,151.3,0.93
2025-10-31T03:08:30.099394,151.4,0.9400000000000001
2025-10-31T03:07:30.099401,151.5,0.9500000000000001
2025-10-31T03:06:30.099408,151.6,0.96
2025-10-31T03:05:30.099414,151.7,0.97
2025-10-31T03:04:30.099420,151.8,0.98
2025-10-31T03:03:30.099426,151.9,0.99
2025-10-31T03:02:30.099431,152.0,0.9
2025-10-31T03:01:30.099437,152.1,0.91
2025-10-31T03:00:30.099443,152.2,0.92
2025-10-31T02:59:30.099449,152.3,0.93
2025-10-31T02:58:30.099455,152.4,0.9400000000000001
2025-10-31T02:57:30.099462,152.5,0.9500000000000001
2025-10-31T02:56:30.099469,152.6,0.96
2025-10-31T02:55:30.099475,152.7,0.97
2025-10-31T02:54:30.099481,152.8,0.98
2025-10-31T02:53:30.099487,152.9,0.99
2025-10-31T02:52:30.099493,153.0,0.9
2025-10-31T02:51:30.099498,153.1,0.91
2025-10-31T02:50:30.099504,153.2,0.92
2025-10-31T02:49:30.099510,153.3,0.93
2025-10-31T02:48:30.099516,153.4,0.9400000000000001
2025-10-31T02:47:30.099523,153.5,0.9500000000000001
2025-10-31T02:46:30.099530,153.6,0.96
2025-10-31T02:45:30.099536,153.7,0.97
2025-10-31T02:44:30.099542,153.8,0.98
2025-10-31T02:43:30.099548,153.9,0.99
2025-10-31T02:42:30.099554,154.0,0.9
2025-10-31T02:41:30.099560,154.1,0.91
2025-10-31T02:40:30.099565,154.2,0.92
2025-10-31T02:39:30.099571,154.3,0.93
2025-10-31T02:38:30.099577,154.4,0.9400000000000001
2025-10-31T02:37:30.099584,154.5,0.9500000000000001
2025-10-31T02:36:30.099591,154.6,0.96
2025-10-31T02:35:30.099597,154.7,0.97
2025-10-31T02:34:30.099603,154.8,0.98
2025-10-31T02:33:30.099609,154.9,0.99
2025-10-31T02:32:30.099620,155.0,0.9
2025-10-31T02:31:30.099625,155.1,0.91
2025-10-31T02:30:30.099631,155.2,0.92
2025-10-31T02:29:30.099637,155.3,0.93
2025-10-31T02:28:30.099643,155.4,0.9400000000000001
2025-10-31T02:27:30.099650,155.5,0.9500000000000001
2025-10-31T02:26:30.099657,155.6,0.96
2025-10-31T02:25:30.099663,155.7,0.97
2025-10-31T02:24:30.099669,155.8,0.98
2025-10-31T02:23:30.099675,155.9,0.99
2025-10-31T02:22:30.099681,156.0,0.9
2025-10-31T02:21:30.099686,156.1,0.91
2025-10-31T02:20:30.099692,156.2,0.92
2025-10-31T02:19:30.099698,156.3,0.93
2025-10-31T02:18:30.099704,156.4,0.9400000000000001
2025-10-31T02:17:30.099711,156.5,0.9500000000000001
2025-10-31T02:16:30.099718,156.6,0.96
2025-10-31T02:15:30.099724,156.7,0.97
2025-10-31T02:14:30.099730,156.8,0.98
2025-10-31T02:13:30.099736,156.9,0.99
2025-10-31T02:12:30.099742,157.0,0.9
2025-10-31T02:11:30.099747,157.1,0.91
2025-10-31T02:10:30.099753,157.2,0.92
2025-10-31T02:09:30.099760,157.3,0.93
2025-10-31T02:08:30.099766,157.4,0.9400000000000001
2025-10-31T02:07:30.099773,157.5,0.9500000000000001
2025-10-31T02:06:30.099780,157.6,0.96
2025-10-31T02:05:30.099786,157.7,0.97
2025-10-31T02:04:30.099792,157.8,0.98
2025-10-31T02:03:30.099798,157.9,0.99
2025-10-31T02:02:30.099804,158.0,0.9
2025-10-31T02:01:30.099809,158.1,0.91
2025-10-31T02:00:30.099815,158.2,0.92
2025-10-31T01:59:30.099821,158.3,0.93
2025-10-31T01:58:30.099827,158.4,0.9400000000000001
2025-10-31T01:57:30.099868,158.5,0.9500000000000001
2025-10-31T01:56:30.099882,158.6,0.96
2025-10-31T01:55:30.099891,158.7,0.97
2025-10-31T01:54:30.099898,158.8,0.98
2025-10-31T01:53:30.099904,158.9,0.99
2025-10-31T01:52:30.099910,159.0,0.9
2025-10-31T01:51:30.099916,159.1,0.91
2025-10-31T01:50:30.099922,159.2,0.92
2025-10-31T01:49:30.099928,159.3,0.93
2025-10-31T01:48:30.099934,159.4,0.9400000000000001
2025-10-31T01:47:30.099941,159.5,0.9500000000000001
2025-10-31T01:46:30.099948,159.6,0.96
2025-10-31T01:45:30.099955,159.7,0.97
2025-10-31T01:44:30.099961,159.8,0.98
2025-10-31T01:43:30.099967,159.9,0.99
2025-10-31T01:42:30.099973,160.0,0.9
2025-10-31T01:41:30.099979,160.1,0.91
2025-10-31T01:40:30.099985,160.2,0.92
2025-10-31T01:39:30.099991,160.3,0.93
2025-10-31T01:38:30.099997,160.4,0.9400000000000001
2025-10-31T01:37:30.100004,160.5,0.9500000000000001
2025-10-31T01:36:30.100012,160.6,0.96
2025-10-31T01:35:30.100018,160.7,0.97
2025-10-31T01:34:30.100024,160.8,0.98
